,song_name,song_popularity,song_duration_ms,danceability,energy,speechiness,artist_name,album_names,artists_path,fat_burning,genre
4882,Singing the Blues,41,145640,0.546,0.469,0.0289,Marty Robbins,The Essential Marty Robbins 1951-1982,marty-robbins,23.09726894465547,alternative
4883,All Shook Up,64,117080,0.624,0.468,0.132,Elvis Presley,Elvis' Golden Records,elvis-presley,19.976494080551994,alternative
4884,The Auctioneer,45,167622,0.7020000000000001,0.727,0.0451,Leroy Van Dyke,Golden Hits - The World's Most Famous Auctioneer,leroy-van-dyke,37.42632337982747,country
4885,I Don't Hurt Anymore - Remastered,31,175266,0.5479999999999999,0.349,0.0295,Hank Snow & His Rainbow Ranch Boys,The Essential Hank Snow,hank-snow-and-his-rainbow-ranch-boys,24.564279877314224,
4886,Gotta Travel On,25,150493,0.568,0.512,0.0764,Billy Grammer,Gotta Travel On: The Very Best Of Billy Grammar,billy-grammer,25.39533662807867,country
4887,Waterloo,26,148306,0.345,0.684,0.0311,Stonewall Jackson,The Best Of Stonewall Jackson,stonewall-jackson,23.84448874937696,hip-hop
4888,Slow Poke,30,178706,0.637,0.5760000000000001,0.0373,Hawkshaw Hawkins,Best Of The Best,hawkshaw-hawkins,33.86989526709781,country
4889,Ballad of a Teenage Queen,49,130826,0.6779999999999999,0.407,0.055,Johnny Cash,Johnny Cash at Sun,johnny-cash,22.17878342335811,electronic
4890,Gone,35,129533,0.6409999999999999,0.383,0.0279,Ferlin Husky,"Super Country Hits, Vol. 1",ferlin-husky,20.724988554848448,country
4891,Gone,35,129533,0.6409999999999999,0.383,0.0279,*NSYNC,Celebrity,nsync,20.724988554848448,pop
4892,Gone,35,129533,0.6409999999999999,0.383,0.0279,Afrojack,Gone,afrojack,20.724988554848448,hip-hop
4893,Gone,35,129533,0.6409999999999999,0.383,0.0279,coldrain,VENA,coldrain,20.724988554848448,metal
4894,Gone,35,129533,0.6409999999999999,0.383,0.0279,Knuckle Puck,Shapeshifter,knuckle-puck,20.724988554848448,rock
4895,Gone,35,129533,0.6409999999999999,0.383,0.0279,The Bouncing Souls,How I Spent My Summer Vacation,the-bouncing-souls,20.724988554848448,
4896,Gone,35,129533,0.6409999999999999,0.383,0.0279,jalowo,"Cinemotional, Vol. 2",jalowo,20.724988554848448,hip-hop
4897,Invitation to the Blues,32,168106,0.507,0.358,0.0324,Ray Price,Greatest Hits,ray-price,22.72025705888511,country
4898,A White Sport Coat (with Ray Conniff),33,148600,0.622,0.648,0.0308,Marty Robbins,The Essential Marty Robbins 1951-1982,marty-robbins,29.487397833467966,alternative
4899,Cattle Call,34,163346,0.438,0.243,0.027000000000000003,Eddy Arnold,The Essential Eddy Arnold,eddy-arnold,17.38079089512804,alternative
4900,Goin' Steady,31,161533,0.7340000000000001,0.309,0.0344,Faron Young,The Complete Capitol Hits Of Faron Young,faron-young,26.324460906018512,electronic
4901,In The Jailhouse Now,33,125906,0.624,0.474,0.0355,Webb Pierce,20th Century Masters: The Millennium Collection: Best Of Webb Pierce,webb-pierce,21.600444368751063,country
4902,"Goodnight, Irene",32,181653,0.669,0.187,0.043,Ernest Tubb,The Definitive Collection,ernest-tubb,24.295747091056537,country
4903,Blue Suede Shoes,30,136960,0.531,0.804,0.0383,Carl Perkins,A-Sides,carl-perkins,28.568598254087053,country
4904,"Hey, Good Lookin' - Single Version",52,175333,0.789,0.25,0.0413,Hank Williams,40 Greatest Hits,hank-williams,28.463816446331222,country
4905,On Top Of Old Smokey,26,164293,0.418,0.498,0.0348,The Weavers,The Weavers Ultimate Collection,the-weavers,23.51410495789903,electronic
4906,I Ain't Never - Single Version,29,113640,0.934,0.6509999999999999,0.0318,Webb Pierce,20th Century Masters: The Millennium Collection: Best Of Webb Pierce,webb-pierce,28.14326048539942,country
4907,Half As Much,27,162933,0.667,0.33,0.0302,Hank Williams,The Complete Hank Williams,hank-williams,25.381549478210466,country
4908,Making Believe - 1955 Single Version,26,173800,0.55,0.257,0.0254,Kitty Wells,20th Century Masters: The Millennium Collection: Best of Kitty Wells,kitty-wells,21.914785573327876,alternative
4909,Four Walls,38,168640,0.388,0.157,0.0291,Jim Reeves,The Essential Jim Reeves,jim-reeves,14.360548054792982,alternative
4910,I Love You a Thousand Ways,21,163000,0.675,0.312,0.0316,Lefty Frizzell,16 Biggest Hits,lefty-frizzell,25.137302756679983,country
4911,Kaw-Liga - Single Version,39,153693,0.636,0.382,0.0329,Hank Williams,The Best Of Hank Williams 20th Century Masters The Millennium Collection Volume 2,hank-williams,24.446449034310458,country
4912,Honeycomb [Single Version],25,137106,0.552,0.463,0.106,Jimmie Rodgers,The Best Of Jimmie Rodgers,jimmie-rodgers,21.743848914624643,country
4913,Under Your Spell Again,28,160379,0.586,0.434,0.0302,Buck Owens,Essential Country Hits,buck-owens,25.560043686885653,country
4914,Love Me Tender - Mono,39,162133,0.454,0.0659,0.0404,Elvis Presley,The 50 Greatest Love Songs,elvis-presley,13.170587710485323,alternative
4915,Honky Tonk Blues - 1952 Single Version,27,130133,0.7759999999999999,0.256,0.0505,Hank Williams,Their Greatest Hits,hank-williams,20.983651167405462,country
4916,I Love You Because,26,127746,0.482,0.257,0.0281,Margaret Whiting,Best Jazz Country,margaret-whiting,14.750463509106902,country
4917,Why Baby Why - Single Version,35,137760,0.6709999999999999,0.606,0.0471,George Jones,Best Of George Jones: 20th Century Masters: The Millennium Collection,george-jones,27.487038463521607,electronic
4918,Indian Love Call,35,190653,0.242,0.261,0.0335,Slim Whitman,The Very Best Of Slim Whitman,slim-whitman,14.983923507325677,country
4919,Walkin' After Midnight,55,154000,0.7490000000000001,0.315,0.0344,Patsy Cline,The Very Best Of Patsy Cline,patsy-cline,25.602139969906673,electronic
4920,I'll Sail My Ship Alone,25,132626,0.7509999999999999,0.411,0.0308,Moon Mullican,30 Country Hits: A History Of Country Music,moon-mullican,24.07956950605382,country
4921,I Can't Help It (If I'm Still In Love With You) - Single Version,30,143200,0.6709999999999999,0.29,0.0368,Hank Williams,The Best Of Hank Williams 20th Century Masters The Millennium Collection Volume 2,hank-williams,21.50207262710368,country
4922,Honky Tonk Man,30,130933,0.525,0.622,0.0367,Johnny Horton,The Essential Johnny Horton,johnny-horton,23.46531861270701,electronic
4923,Honky Tonk Man,30,130933,0.525,0.622,0.0367,Dwight Yoakam,"Guitars, Cadillacs, Etc., Etc.",dwight-yoakam,23.46531861270701,country
4924,Wake Up Little Susie,61,123520,0.7090000000000001,0.62,0.034,The Everly Brothers,The Very Best of The Everly Brothers,the-everly-brothers,25.64933930616601,alternative
4925,I Can't Stop Loving You,34,154440,0.595,0.289,0.0292,Don Gibson,The Essential Don Gibson,don-gibson,21.331725022616865,country
4926,"Blues, Stay Away From Me",28,174693,0.631,0.339,0.0249,The Delmore Brothers,16 All Time Favorite Songs,the-delmore-brothers,26.476535486219724,country
4927,Rebel Rouser,52,153533,0.388,0.434,0.0354,Duane Eddy,The Best Of Duane Eddy,duane-eddy,19.719117387411742,electronic
4928,My Special Angel,40,179293,0.478,0.29,0.0243,Bobby Helms,Bobby Helms Sings To My Special Angel,bobby-helms,21.514857447317148,country
4929,Heartaches By The Number,37,176626,0.515,0.603,0.0318,Ray Price,Super Hits,ray-price,30.853920491743082,country
4930,Your Cheatin' Heart - Single Version,47,163506,0.6659999999999999,0.129,0.0322,Hank Williams,40 Greatest Hits,hank-williams,20.310225324956367,country
4931,Alabama Jubilee,20,167906,0.8009999999999999,0.607,0.0596,Red Foley,Country Music Hall Of Fame: Red Foley,red-foley,36.938800548117285,country
4932,(Let Me Be Your) Teddy Bear,38,107186,0.628,0.399,0.18,Elvis Presley,Elvis' Golden Records,elvis-presley,17.19976156585298,alternative
4933,City Lights,31,179600,0.326,0.495,0.0386,Ray Price,Greatest Hits,ray-price,23.03898851422402,country
4934,Oh Lonesome Me,34,149026,0.672,0.731,0.0343,Don Gibson,The Essential Don Gibson,don-gibson,32.66883403202143,country
4935,Big River,51,151426,0.632,0.5589999999999999,0.0674,Johnny Cash,Johnny Cash at Sun,johnny-cash,28.179035919807372,electronic
4936,A Satisfied Mind,28,166040,0.732,0.243,0.0299,Porter Wagoner,The Essential Porter Wagoner,porter-wagoner,25.29480054186738,alternative
4937,Just Call Me Lonesome,23,155306,0.633,0.232,0.0314,Eddy Arnold,Ultimate Eddy Arnold,eddy-arnold,20.990281386668002,alternative
4938,If You've Got the Money I've Got the Time - 78rpm Version,37,179306,0.545,0.392,0.0481,Lefty Frizzell,"The Complete Columbia Recording Sessions, Vol. 1 - 1950-1951",lefty-frizzell,26.251149905704455,country
4939,Don't Take Your Guns to Town,52,182666,0.629,0.204,0.075,Johnny Cash,The Essential Johnny Cash,johnny-cash,23.77478722955458,electronic
4940,If You Ain't Lovin' (You Ain't Livin'),32,142000,0.625,0.416,0.0316,Faron Young,The Complete Capitol Hits Of Faron Young,faron-young,23.096862700368273,electronic
4941,Raunchy,30,144826,0.506,0.742,0.03,Bill Justis,Sun King Collection - Bill Justis,bill-justis,28.240672865537828,country
4942,The Three Bells,27,169573,0.47,0.159,0.0403,The Browns,Pure... Country,the-browns,16.665612046080604,hip-hop
4943,"Cry, Cry, Cry - Long Version",30,183000,0.7829999999999999,0.615,0.0754,Johnny Cash,Johnny Cash at Sun,johnny-cash,39.973500372651,electronic
4944,How's the World Treating You,26,176600,0.528,0.168,0.0305,Eddy Arnold,The Essential Eddy Arnold,eddy-arnold,19.204979929969735,alternative
4945,El Paso,62,259306,0.654,0.452,0.03,Marty Robbins,Gunfighter Ballads And Trail Songs,marty-robbins,44.81068797470036,alternative
4946,El Paso,62,259306,0.654,0.452,0.03,Miss Bolivia,Pantera,miss-bolivia,44.81068797470036,pop
4947,Forever And Always,0,148093,0.66,0.115,0.0274,Lefty Frizzell,The Singles Collection 1950-62,lefty-frizzell,17.932884537561193,country
4948,Mockin' Bird Hill,5,136612,0.581,0.278,0.0442,Mary Ford,Musical Moments to Remember: Les Paul & Mary Ford – From Mockin' Bird Hill to Blue Hawaii (Remastered 2016),mary-ford,18.33563403014645,country
4949,A Boy Named Sue - Live Version,47,225266,0.688,0.445,0.198,Johnny Cash,The Greatest: The Number Ones,johnny-cash,39.87856077023917,electronic
4950,Green Green Grass of Home,45,178266,0.679,0.202,0.0295,Porter Wagoner,20 All Time Greatest Hits,porter-wagoner,24.53908398163151,alternative
4951,Last Date - Instrumental,45,146760,0.615,0.306,0.0289,Floyd Cramer,Super Hits,floyd-cramer,21.11938425865886,country
4952,Blue Kentucky Girl,44,160626,0.7140000000000001,0.34600000000000003,0.0371,Loretta Lynn,Gold,loretta-lynn,26.60330714099333,country
4953,The Image of Me,46,177333,0.557,0.438,0.0268,Conway Twitty,Timeless,conway-twitty,27.569352149735398,electronic
4954,We'll Get Ahead Someday,44,117053,0.68,0.404,0.0307,Porter Wagoner,The Essential Porter Wagoner & Dolly Parton,porter-wagoner,19.82557307787859,alternative
4955,Jackson (with June Carter Cash),43,166266,0.7070000000000001,0.483,0.0371,Johnny Cash,Keep On the Sunny Side - June Carter Cash: Her Life In Music,johnny-cash,30.914649637739466,electronic
4956,It's Such A Pretty World Today,43,150093,0.622,0.344,0.0396,Wynn Stewart,Lost Country Hits of the 60s,wynn-stewart,22.654343610792974,country
4957,Wine Me Up,43,144120,0.547,0.254,0.0461,Faron Young,Hello Walls,faron-young,18.037265100959516,electronic
4958,The Race Is On,44,126533,0.465,0.674,0.0833,George Jones,Best Of,george-jones,22.51860317589284,electronic
4959,Almost Persuaded,43,176360,0.251,0.338,0.0382,David Houston,Almost Persuaded,david-houston,16.23040300995767,country
4960,Timber I'm Falling,41,152800,0.757,0.701,0.0347,Ferlin Husky,Super Hits,ferlin-husky,34.809260494774286,country
4961,Wichita Lineman - Remastered,59,186200,0.192,0.392,0.0328,Glen Campbell,Wichita Lineman (Remastered),glen-campbell,16.990511070938066,country
4962,I Don't Wanna Play House,44,154626,0.546,0.258,0.0317,Tammy Wynette,Tammy Wynette'S Greatest Hits,tammy-wynette,19.424618091308094,country
4963,The Streets of Baltimore,42,157640,0.578,0.447,0.032,Bobby Bare,Streets of Baltimore,bobby-bare,25.246676218615672,country
4964,Branded Man - Remastered,40,186800,0.731,0.465,0.03,Merle Haggard,Prison,merle-haggard,34.90775910963752,country
4965,Don't Worry,44,193422,0.648,0.165,0.0348,Marty Robbins,The Story Of My Life: The Best Of Marty Robbins 1952-1965,marty-robbins,24.57029291775585,alternative
4966,Lonesome 7-7203,39,166053,0.616,0.332,0.0319,Hawkshaw Hawkins,20 Greatest Hits,hawkshaw-hawkins,24.596254740167712,country
4967,Yesterday When I Was Young,42,200240,0.328,0.365,0.0582,Roy Clark,The Best Of Roy Clark,roy-clark,21.681932597822847,country
4968,The Carroll County Accident,38,169200,0.643,0.504,0.0395,Porter Wagoner,The Essential Porter Wagoner,porter-wagoner,30.323386077383287,alternative
4969,Homecoming - Single Version,40,201000,0.638,0.301,0.0474,Tom T. Hall,Tom T. Hall's Greatest Hits,tom-t-hall,29.490054046114977,country
4970,Act Naturally,55,143693,0.552,0.474,0.0275,Buck Owens,All-Time Greatest Hits,buck-owens,23.035460126341974,country
4971,Does My Ring Hurt Your Finger,41,137493,0.454,0.326,0.0283,Charley Pride,The Essential Charley Pride,charley-pride,16.756723733572496,country
4972,Skip a Rope,42,160784,0.623,0.51,0.0374,Henson Cargill,All-American Cowboy,henson-cargill,28.46339223354672,country
4973,Gentle On My Mind - Remastered,54,178626,0.597,0.415,0.0323,Glen Campbell,Gentle On My Mind (Remastered),glen-campbell,28.24483905695076,country
4974,Big Bad John,55,182560,0.516,0.457,0.184,Jimmy Dean,The Best Of Jimmy Dean,jimmy-dean,27.754434703261985,electronic
4975,Honey - 1991 - Remaster,56,239066,0.5,0.189,0.0307,Bobby Goldsboro,Honey - The Best of Bobby Goldsboro,bobby-goldsboro,25.73658714174332,country
4976,Six Days On The Road,35,134706,0.701,0.565,0.046,Dave Dudley,20th Century Masters: The Millennium Collection: Best Of Dave Dudley,dave-dudley,26.64615591343247,country
4977,Sea of Heartbreak,40,151773,0.594,0.48,0.0351,Don Gibson,The Essential Don Gibson,don-gibson,25.469048404006813,country
4978,Bright Lights and Country Music,9,161413,0.669,0.407,0.0284,Bill Anderson,Greats,bill-anderson,27.137179008420198,country
4979,Don't You Ever Get Tired of Hurting Me,38,168240,0.3720000000000001,0.184,0.031,Ray Price,The Other Woman,ray-price,14.615644467499676,country
4980,Make the World Go Away,40,157826,0.214,0.215,0.0318,Eddy Arnold,The Essential Eddy Arnold,eddy-arnold,10.57912529355056,alternative
4981,Still - Single Version,36,166973,0.551,0.146,0.0488,Bill Anderson,The Definitive Collection,bill-anderson,18.18414756667485,country
4982,Ode To Billie Joe,53,255001,0.637,0.189,0.0471,Bobbie Gentry,Ode To Billie Joe,bobbie-gentry,32.910603757134666,country
4983,Don't Let Me Cross Over,37,177106,0.59,0.188,0.0302,Carl Butler,Don't Let Me Cross Over,carl-butler,21.529145371393216,rock
4984,"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",69,156426,0.594,0.5770000000000001,0.0534,Johnny Cash,At Folsom Prison (Legacy Edition),johnny-cash,28.62066720936737,electronic
4985,Pop a Top,40,140306,0.524,0.4970000000000001,0.0372,Jim Ed Brown,The Essential Jim Ed Brown And The Browns,jim-ed-brown,22.38287680329496,country
4986,Above And Beyond,39,148000,0.52,0.525,0.0412,Buck Owens,All-Time Greatest Hits,buck-owens,24.165285175677216,country
4987,Statue of a Fool,36,181106,0.474,0.249,0.0346,Jack Greene,20 All Time Greatest Hits,jack-greene,20.459030732380324,country
4988,D-I-V-O-R-C-E,41,175253,0.619,0.33,0.0295,Tammy Wynette,Tammy Wynette'S Greatest Hits,tammy-wynette,25.986368472943354,country
4989,Once a Day,21,138146,0.4920000000000001,0.334,0.0305,Connie Smith,The Essential Connie Smith,connie-smith,17.82921740163029,country
4990,The End of the World,58,157573,0.232,0.21600000000000005,0.0314,Skeeter Davis,The Essential Skeeter Davis,skeeter-davis,11.029954891259344,country
4991,Dang Me,46,102400,0.564,0.378,0.168,Roger Miller,Super Hits,roger-miller,15.071788052980503,electronic
4992,Fist City,43,132447,0.657,0.5579999999999999,0.0413,Loretta Lynn,Fist City,loretta-lynn,25.143881570415413,country
4993,Hello Walls,36,142626,0.596,0.327,0.0319,Faron Young,Classic Country Gold,faron-young,20.56905418517552,electronic
4994,Walk Through This World With Me,36,137960,0.435,0.295,0.0276,George Jones,Walk Through This World With Me,george-jones,15.735841214732918,electronic
4995,Standing In The Shadows,31,189573,0.512,0.295,0.0344,"Hank Williams, Jr.","The Best Of Hank Williams, Jr. 20th Century Masters The Millennium Collection","hank-williams,-jr",23.90363432389232,country
4996,500 Miles Away from Home,47,162506,0.519,0.374,0.0314,Bobby Bare,Super Hits,bobby-bare,22.674346454502984,country
4997,Chug-A-Lug,44,123360,0.6990000000000001,0.408,0.096,Roger Miller,The Very Best of…,roger-miller,21.337124946680436,electronic
4998,(That's What You Get) For Lovin' Me,37,146133,0.608,0.684,0.0419,Waylon Jennings,The Essential Waylon Jennings,waylon-jennings,29.500184528655065,country
4999,I've Got A Tiger By The Tail - 2006 Remastered Version,49,133866,0.701,0.4970000000000001,0.0316,Buck Owens,21 #1 Hits: The Ultimate Collection,buck-owens,25.05768950124139,country
5000,Mama Tried,37,134453,0.738,0.5379999999999999,0.0374,Merle Haggard,Mama Tried/ Pride In What I Am,merle-haggard,26.80618991295434,country
5001,Send Me The Pillow You Dream On,38,173960,0.334,0.31,0.0295,Johnny Tillotson,25 All-Time Greatest Hits,johnny-tillotson,17.504478843266266,country
5002,Harper Valley P.T.A.,48,194400,0.795,0.448,0.0444,Jeannie C. Riley,Harper Valley P.T.A. (The Plantation Recordings 1968-70),jeannie-c-riley,37.75559406195851,country
5003,One in a Row,31,152986,0.545,0.194,0.0279,Willie Nelson,One Hell Of A Ride,willie-nelson,17.664853775493786,alternative
5004,The Bottle Let Me Down,41,168466,0.705,0.451,0.0275,Merle Haggard,Vintage Collections,merle-haggard,30.428743345796693,country
5005,I've Been Everywhere - Remastered,38,164640,0.449,0.537,0.0392,Hank Snow,The Essential Hank Snow,hank-snow,25.364493311812804,hip-hop
5006,Just Between You and Me,32,134786,0.527,0.439,0.0323,Charley Pride,Super Hits,charley-pride,20.34397578784048,country
5007,(Margie's At) The Lincoln Park Inn,33,198733,0.364,0.318,0.0308,Bobby Bare,(Margie's At) The Lincoln Park Inn,bobby-bare,21.177187508300662,country
5008,You Ain't Woman Enough,38,132320,0.6729999999999999,0.44,0.0935,Loretta Lynn,The Definitive Collection,loretta-lynn,23.01095140849582,country
5009,Ballad Of Forty Dollars,32,183400,0.6,0.843,0.0462,Tom T. Hall,20th Century Masters: The Millennium Collection: Best Of Tom T. Hall,tom-t-hall,41.350387260179154,country
5010,Daddy Sang Bass,53,140440,0.6809999999999999,0.638,0.0367,Johnny Cash,The Essential Johnny Cash,johnny-cash,28.94339923344828,electronic
5011,A Six Pack To Go,32,129360,0.67,0.413,0.18,Hank Thompson,20 Greatest Hits,hank-thompson,21.889829674270203,country
5012,Don't Come Home A-Drinkin' (With Lovin' On Your Mind),29,127520,0.747,0.563,0.0642,Loretta Lynn,The Definitive Collection,loretta-lynn,26.101382949302277,country
5013,The Cold Hard Facts of Life,34,192946,0.516,0.438,0.0321,Porter Wagoner,The Cold Hard Facts of Life,porter-wagoner,28.76060867894045,alternative
5014,Wings Of A Dove,32,139093,0.498,0.555,0.0468,Ferlin Husky,Capitol Collectors Series,ferlin-husky,22.8848233384218,country
5015,Little Green Apples - Single Version,35,157960,0.506,0.182,0.0552,Roger Miller,All Time Greatest Hits,roger-miller,16.980461212264203,electronic
5016,Abilene,39,133333,0.63,0.448,0.0271,George Hamilton IV,Abilene,george-hamilton-iv,22.457961372418204,country
5017,She Thinks I Still Care - Single Version,40,153333,0.552,0.362,0.0297,George Jones,Best Of,george-jones,21.89756112804664,electronic
5018,Welcome to My World,56,152600,0.341,0.252,0.0288,Jim Reeves,The Essential Jim Reeves,jim-reeves,14.139144918274585,alternative
5019,"Saginaw, Michigan",32,182573,0.596,0.366,0.0325,Lefty Frizzell,"Saginaw, Michigan",lefty-frizzell,27.442618150682254,country
5020,Burning Memories - Single Version,32,149200,0.32,0.297,0.0357,Ray Price,Burning Memories,ray-price,14.383610230481134,country
5021,Take Me,37,140733,0.4270000000000001,0.209,0.0308,George Jones,The Essential George Jones,george-jones,13.985145208895503,electronic
5022,Flowers On the Wall,54,138800,0.784,0.451,0.0723,The Statler Brothers,Flowers On The Wall: The Essential Statler Brothers 1964-1969,the-statler-brothers,26.783685854417676,country
5023,Walk On By,35,140160,0.602,0.488,0.031,Leroy Van Dyke,Classic Country Gold,leroy-van-dyke,23.870664318783014,country
5024,Walk On By,35,140160,0.602,0.488,0.031,Isaac Hayes,Greatest Hits Singles,isaac-hayes,23.870664318783014,blues
5025,May the Bird of Paradise Fly up Your Nose,34,151693,0.66,0.8009999999999999,0.115,Little Jimmy Dickens,May the Bird of Paradise Fly Up Your Nose,little-jimmy-dickens,34.62818069745894,country
5026,Stand By Your Man,54,157893,0.563,0.331,0.0283,Tammy Wynette,Stand By Your Man,tammy-wynette,22.055368283883507,country
5027,Swinging Doors,31,172920,0.79,0.523,0.0293,Merle Haggard,Super Hits Collection - 32 Songs - Swinging Doors,merle-haggard,35.47511988112668,country
5028,Yakety Axe - Buddha Remastered - 2000,33,123240,0.608,0.691,0.0331,Chet Atkins,The Essential Chet Atkins,chet-atkins,25.013516997417227,alternative
5029,Detroit City,43,169933,0.519,0.319,0.0287,Bobby Bare,Super Hits,bobby-bare,22.250289292806823,country
5030,Devil Woman,44,172245,0.684,0.277,0.0533,Marty Robbins,The Story Of My Life: The Best Of Marty Robbins 1952-1965,marty-robbins,25.863299578599676,alternative
5031,Right Or Wrong,32,157160,0.425,0.29100000000000004,0.0315,Wanda Jackson,The Ultimate Collection,wanda-jackson,17.582027752734728,country
5032,Talk Back Trembling Lips,31,160440,0.575,0.435,0.0326,Ernest Ashworth,Greatest Hits,ernest-ashworth,25.3190814504171,country
5033,The Last Thing On My Mind,43,156160,0.611,0.412,0.0282,Porter Wagoner,The Essential Porter Wagoner & Dolly Parton,porter-wagoner,24.9608489880611,alternative
5034,I Fall To Pieces - Single Version,44,167693,0.555,0.218,0.0319,Patsy Cline,Sweet Dreams: Her Complete Decca Masters (1960-1963),patsy-cline,20.253885335987466,electronic
5035,Big Iron,65,235733,0.726,0.474,0.0491,Marty Robbins,Gunfighter Ballads And Trail Songs,marty-robbins,44.199315947119494,alternative
5036,King Of The Road - Single Version,48,148280,0.674,0.365,0.0758,Roger Miller,All Time Greatest Hits,roger-miller,24.07199273760213,electronic
5037,Misery Loves Company,31,149546,0.455,0.441,0.08,Porter Wagoner,The Best Of The Best,porter-wagoner,20.936145585452703,alternative
5038,From a Jack to a King,32,130000,0.607,0.624,0.0336,Ned Miller,Classic American Hits,ned-miller,25.004335876526735,alternative
5039,Leavin' On Your Mind - Single Version,38,144040,0.476,0.237,0.0292,Patsy Cline,Sweet Dreams: Her Complete Decca Masters (1960-1963),patsy-cline,16.046730592851038,electronic
5040,Me And Bobby McGee,38,196400,0.5379999999999999,0.4920000000000001,0.0323,Roger Miller,Super Hits,roger-miller,31.60768051699273,electronic
5041,Girl On The Billboard,33,157000,0.5710000000000001,0.653,0.0378,Del Reeves,Son Of The South,del-reeves,30.025827761797103,country
5042,There Goes My Everything,33,142880,0.425,0.342,0.0282,Jack Greene,20 All Time Greatest Hits,jack-greene,17.12303420733146,country
5043,"Please Help Me, I'm Falling",49,141466,0.552,0.336,0.0311,Hank Locklin,RCA Country Legends,hank-locklin,19.628131479401073,country
5044,Alabam,32,139906,0.7190000000000001,0.653,0.0305,Cowboy Copas,20 All-Time Greatest Hits,cowboy-copas,29.99192698852673,country
5045,Sweet Dreams (Of You) - Single Version,33,152733,0.342,0.135,0.0313,Patsy Cline,Sweet Dreams: Her Complete Decca Masters (1960-1963),patsy-cline,11.383221329700053,electronic
5046,"Luckenbach, Texas (Back to the Basics of Love)",59,200493,0.684,0.45,0.0332,Waylon Jennings,Ultimate Waylon Jennings,waylon-jennings,35.52435387627362,country
5047,One Of These Days - Remastered,43,183720,0.6629999999999999,0.387,0.03,Emmylou Harris,Elite Hotel (Expanded & Remastered),emmylou-harris,30.141138640237866,country
5048,"Bright Lights, Big City",35,156133,0.708,0.463,0.0436,Sonny James,Capitol Collectors Series,sonny-james,28.567058119495194,country
5049,Don't It Make My Brown Eyes Blue - 2001 Digital Remaster,49,157933,0.675,0.49,0.0395,Crystal Gayle,Crystal Gayle: The Hits,crystal-gayle,28.748337132759072,country
5050,Country Is,33,131400,0.508,0.537,0.0288,Tom T. Hall,20th Century Masters: The Millennium Collection: Best Of Tom T. Hall,tom-t-hall,21.454854541108013,country
5051,"Midnight, Me And The Blues",25,170200,0.626,0.28,0.0332,Mel Tillis,All His Great Hits,mel-tillis,24.093598683768512,country
5052,Take This Job and Shove It,53,156666,0.763,0.364,0.0559,Johnny Paycheck,Johnny Paycheck - 16 Biggest Hits,johnny-paycheck,27.58751548806345,country
5053,Rose Colored Glasses,50,200493,0.518,0.404,0.0302,John Conlee,Rose Colored Glasses,john-conlee,28.8831166436722,country
5054,Till The End,32,166000,0.547,0.265,0.0249,Vern Gosdin,Till The End,vern-gosdin,21.060953830336764,country
5055,Rhinestone Cowboy,31,209306,0.601,0.711,0.0255,Glen Campbell,Greatest Hits,glen-campbell,42.90712661853192,country
5056,"Louisiana Woman, Mississippi Man",56,151731,0.62,0.711,0.035,Conway Twitty,"Louisiana Woman, Mississippi Man",conway-twitty,31.554862665993756,electronic
5057,The Grand Tour,53,187373,0.458,0.275,0.0261,George Jones,George Jones - 16 Biggest Hits,george-jones,21.459762128345073,electronic
5058,Rose Garden - Single Version,57,175866,0.589,0.501,0.031,Lynn Anderson,Rose Garden,lynn-anderson,29.951756928418188,country
5059,Heaven's Just A Sin Away,29,146466,0.56,0.593,0.0313,The Kendalls,Heaven's Just A Sin Away,the-kendalls,26.386394253830805,country
5060,'Til I Get It Right,35,157933,0.528,0.146,0.0288,Tammy Wynette,The Essential Tammy Wynette,tammy-wynette,16.632085173802245,country
5061,It Must Be Love - Single Version,33,146733,0.921,0.384,0.0714,Don Williams,Don Williams 20 Greatest Hits,don-williams,29.919355040319747,country
5062,Ridin' My Thumb To Mexico,34,126200,0.623,0.331,0.0287,Johnny Rodriguez,The Best Of Johnny Rodriguez 20th Century Masters The Millennium Collection,johnny-rodriguez,18.811422964364564,country
5063,(If Loving You Is Wrong) I Don't Want To Be Right,32,185013,0.628,0.536,0.0324,Barbara Mandrell,Ultimate Collection: Barbara Mandrell,barbara-mandrell,33.64876618922547,country
5064,Shadows In The Moonlight,27,209733,0.634,0.6859999999999999,0.0252,Anne Murray,The Ultimate Collection (Deluxe Edition),anne-murray,43.256822950927244,country
5065,Love In The Hot Afternoon,28,201240,0.5770000000000001,0.405,0.038,Gene Watson,Ultimate Collection: Gene Watson,gene-watson,30.87732828757096,country
5066,"When You're Hot, You're Hot",44,139560,0.7879999999999999,0.8320000000000001,0.0981,Jerry Reed,The Essential Jerry Reed,jerry-reed,35.32562823335297,country
5067,Some Broken Hearts Never Mend - Single Version,40,168360,0.638,0.447,0.0276,Don Williams,Don Williams 20 Greatest Hits,don-williams,28.54187987981419,country
5068,Paper Roses,32,158973,0.3670000000000001,0.506,0.0378,Marie Osmond,20th Century Masters: The Millennium Collection: Best of Donny & Marie Osmond,marie-osmond,21.684605841480355,country
5069,Don't Take It Away - Single Version,32,221400,0.7090000000000001,0.295,0.0753,Conway Twitty,Gold,conway-twitty,34.7316365863605,electronic
